t,x,y,z,v_x,v_y,v_z
-460.2332979851538,-12.740885734558105,24.707656860351562,37.837120056152344,-0.24722039699554443,1.181883692741394,-0.22545315325260162
-459.1728525980912,-12.99970817565918,25.954435348510742,37.58806610107422,-0.24092374742031097,1.1694915294647217,-0.24416813254356384
-458.11240721102865,-13.251869201660156,27.187915802001953,37.3194694519043,-0.2346567064523697,1.1568055152893066,-0.2623078525066376
-457.05196182396605,-13.49740219116211,28.407800674438477,37.03194046020508,-0.22842420637607574,1.1438525915145874,-0.27988123893737793
-455.9915164369035,-13.736346244812012,29.61381721496582,36.726070404052734,-0.2222307026386261,1.1306579113006592,-0.2968980073928833
-454.93107104984097,-13.968744277954102,30.80572509765625,36.40244674682617,-0.21608011424541473,1.1172453165054321,-0.3133685290813446
-453.87062566277837,-14.194644927978516,31.98330307006836,36.06163787841797,-0.2099759429693222,1.1036368608474731,-0.3293037712574005
-452.8101802757158,-14.414097785949707,33.14635467529297,35.7042121887207,-0.20392124354839325,1.0898535251617432,-0.34471502900123596
-451.7497348886532,-14.627158164978027,34.294708251953125,35.330718994140625,-0.19791868329048157,1.0759146213531494,-0.3596140444278717
-450.6892895015907,-14.833881378173828,35.42820358276367,34.941688537597656,-0.1919705718755722,1.0618382692337036,-0.37401267886161804
-449.62884411452814,-15.034326553344727,36.54670715332031,34.53765106201172,-0.18607889115810394,1.0476412773132324,-0.3879229426383972
-448.56839872746554,-15.228554725646973,37.65010070800781,34.11911392211914,-0.18024533987045288,1.033339262008667,-0.401356965303421
-447.507953340403,-15.416627883911133,38.738277435302734,33.686580657958984,-0.17447130382061005,1.0189470052719116,-0.41432687640190125
-446.4475079533404,-15.598610877990723,39.81114959716797,33.24053192138672,-0.16875794529914856,1.0044777393341064,-0.4268447458744049
-445.38706256627785,-15.774566650390625,40.8686408996582,32.78144454956055,-0.16310618817806244,0.9899439215660095,-0.4389225244522095
-444.3266171792153,-15.944562911987305,41.91069412231445,32.309776306152344,-0.157516747713089,0.9753572344779968,-0.45057210326194763
-443.2661717921527,-16.108665466308594,42.937252044677734,31.825977325439453,-0.15199019014835358,0.9607282876968384,-0.461805135011673
-442.20572640509016,-16.266939163208008,43.948280334472656,31.330480575561523,-0.14652685821056366,0.9460668563842773,-0.47263315320014954
-441.14528101802756,-16.41945457458496,44.943748474121094,30.823713302612305,-0.14112697541713715,0.9313820004463196,-0.48306742310523987
-440.084835630965,-16.56627655029297,45.92363357543945,30.30608367919922,-0.1357906311750412,0.9166820049285889,-0.4931189715862274
-439.0243902439025,-16.707473754882812,46.8879280090332,29.777992248535156,-0.13051779568195343,0.901974618434906,-0.5027986168861389
-437.9639448568399,-16.84311294555664,47.83662414550781,29.239830017089844,-0.1253083050251007,0.8872667551040649,-0.5121169090270996
-436.90349946977733,-16.973262786865234,48.76972579956055,28.691972732543945,-0.12016192078590393,0.8725649118423462,-0.5210841298103333
-435.84305408271473,-17.097986221313477,49.6872444152832,28.134788513183594,-0.11507833003997803,0.8578749299049377,-0.5297102332115173
-434.7826086956522,-17.21735191345215,50.58919143676758,27.568632125854492,-0.11005713045597076,0.8432022333145142,-0.538004994392395
-433.72216330858964,-17.3314266204834,51.47559356689453,26.993852615356445,-0.10509785264730453,0.8285516500473022,-0.5459778308868408
-432.66171792152704,-17.440275192260742,52.34646987915039,26.410783767700195,-0.10019997507333755,0.8139277100563049,-0.5536379218101501
-431.6012725344645,-17.543962478637695,53.20185470581055,25.819753646850586,-0.09536291658878326,0.7993344664573669,-0.5609940886497498
-430.5408271474019,-17.64255142211914,54.04178237915039,25.221080780029297,-0.09058608114719391,0.7847754955291748,-0.5680549740791321
-429.48038176033936,-17.736106872558594,54.86629104614258,24.61507225036621,-0.08586879074573517,0.7702542543411255,-0.5748288631439209
-428.4199363732768,-17.824689865112305,55.67542266845703,24.002029418945312,-0.08121038228273392,0.755773663520813,-0.5813238620758057
-427.3594909862142,-17.90836524963379,56.46921920776367,23.382244110107422,-0.07661013305187225,0.7413364052772522,-0.587547779083252
-426.29904559915167,-17.987192153930664,57.24773025512695,22.755998611450195,-0.07206732034683228,0.7269449830055237,-0.5935080051422119
-425.23860021208907,-18.06123161315918,58.01100540161133,22.12356948852539,-0.0675811842083931,0.7126015424728394,-0.5992119312286377
-424.1781548250265,-18.130544662475586,58.759098052978516,21.4852237701416,-0.06315097212791443,0.6983079314231873,-0.6046665906906128
-423.117709437964,-18.195188522338867,59.492061614990234,20.841222763061523,-0.058775901794433594,0.6840659379959106,-0.6098785996437073
-422.0572640509014,-18.255220413208008,60.20994567871094,20.191822052001953,-0.054455190896987915,0.6698770523071289,-0.6148546934127808
-420.99681866383884,-18.310699462890625,60.91281509399414,19.537263870239258,-0.050188057124614716,0.6557425260543823,-0.6196010112762451
-419.93637327677624,-18.361682891845703,61.60072326660156,18.87779426574707,-0.04597370699048042,0.6416635513305664,-0.6241236925125122
-418.8759278897137,-18.40822410583496,62.27373504638672,18.21364402770996,-0.04181135073304176,0.6276410818099976,-0.62842857837677
-417.81548250265115,-18.45037841796875,62.93190383911133,17.545040130615234,-0.03770020231604576,0.6136760115623474,-0.632521390914917
-416.75503711558855,-18.48819923400879,63.575294494628906,16.872207641601562,-0.03363947570323944,0.5997689366340637,-0.6364074945449829
-415.694591728526,-18.52174186706543,64.20397186279297,16.195362091064453,-0.029628382995724678,0.585920512676239,-0.640092134475708
-414.6341463414634,-18.551055908203125,64.81798553466797,15.514711380004883,-0.02566615678369999,0.5721312165260315,-0.6435803771018982
-413.57370095440086,-18.57619285583496,65.41741943359375,14.830465316772461,-0.021752022206783295,0.5584012866020203,-0.646877110004425
-412.5132555673383,-18.597206115722656,66.0023193359375,14.142822265625,-0.017885221168398857,0.5447310209274292,-0.649986982345581
-411.4528101802757,-18.61414337158203,66.57275390625,13.45197868347168,-0.014065000228583813,0.5311205983161926,-0.6529145240783691
-410.3923647932132,-18.627052307128906,67.1287841796875,12.758124351501465,-0.010290618054568768,0.5175701379776001,-0.6556640267372131
-409.3319194061506,-18.635984420776367,67.67048645019531,12.061448097229004,-0.006561340298503637,0.5040795207023621,-0.6582397222518921
-408.27147401908803,-18.64098358154297,68.19790649414062,11.362130165100098,-0.0028764468152076006,0.4906488060951233,-0.660645604133606
-407.21102863202543,-18.642099380493164,68.71112060546875,10.660348892211914,0.000764773169066757,0.47727781534194946,-0.6628855466842651
-406.1505832449629,-18.63937759399414,69.2101821899414,9.956279754638672,0.004363018553704023,0.46396633982658386,-0.6649632453918457
-405.09013785790034,-18.632862091064453,69.69515991210938,9.250090599060059,0.007918975315988064,0.4507141709327698,-0.666882336139679
-404.02969247083774,-18.622596740722656,70.1661148071289,8.541950225830078,0.011433319188654423,0.4375210106372833,-0.6686462163925171
-402.9692470837752,-18.608627319335938,70.62311553955078,7.832019329071045,0.01490671094506979,0.42438653111457825,-0.6702581644058228
-401.9088016967126,-18.59099578857422,71.06621551513672,7.120458126068115,0.01833980157971382,0.4113103449344635,-0.6717213988304138
-400.84835630965006,-18.569744110107422,71.4954833984375,6.40742301940918,0.021733224391937256,0.39829206466674805,-0.6730389595031738
-399.7879109225875,-18.5449161529541,71.91097259521484,5.693066596984863,0.02508760429918766,0.3853312134742737,-0.6742137670516968
-398.7274655355249,-18.516550064086914,72.312744140625,4.977538585662842,0.028403552249073982,0.372427374124527,-0.6752485632896423
-397.66702014846237,-18.48468780517578,72.70086669921875,4.260986328125,0.031681664288043976,0.35958001017570496,-0.6761461496353149
-396.60657476139977,-18.449369430541992,73.07539367675781,3.5435540676116943,0.0349225252866745,0.346788614988327,-0.6769089698791504
-395.5461293743372,-18.410633087158203,73.43638610839844,2.825383186340332,0.03812670335173607,0.3340526819229126,-0.6775394082069397
-394.4856839872747,-18.368518829345703,73.78390502929688,2.1066131591796875,0.04129475727677345,0.32137158513069153,-0.6780394911766052
-393.4252386002121,-18.32306480407715,74.11800384521484,1.3873810768127441,0.04442721977829933,0.3087448477745056,-0.6784107089042664
-392.36479321314954,-18.274307250976562,74.43873596191406,0.6678239107131958,0.04752461612224579,0.2961719334125519,-0.6786520481109619
-391.30434782608694,-18.22228240966797,74.74617004394531,-0.05191381275653839,0.050587378442287445,0.28365251421928406,-0.6787417531013489
-390.2439024390244,-18.167028427124023,75.04035186767578,-0.7716362476348877,0.05361560732126236,0.2711876928806305,-0.6786270141601562
-389.18345705196185,-18.10858154296875,75.32135009765625,-1.4911599159240723,0.05660947039723396,0.25877824425697327,-0.6783741116523743
-388.12301166489925,-18.046977996826172,75.5892105102539,-2.2103514671325684,0.059569429606199265,0.24642367660999298,-0.678001880645752
-387.0625662778367,-17.982254028320312,75.84400177001953,-2.9290871620178223,0.06249597296118736,0.23412327468395233,-0.6775146722793579
-386.0021208907741,-17.91444206237793,76.08578491210938,-3.6472463607788086,0.06538958847522736,0.2218763381242752,-0.6769150495529175
-384.94167550371156,-17.84358024597168,76.3145980834961,-4.364711284637451,0.06825076043605804,0.20968210697174072,-0.6762049198150635
